relpath	size	sha1	paginas	len_norm	sha1_norm	ano_zip	data_pasta	data_nome	n_nome	data_texto	n_texto	id_pasta	n_atas_sup	n_atas_reg	n_atas_incertas	atas	flags
BEs 1937\FEVEREIRO\18\100103\00000018.pdf	4101686	b777442ea32fe83eb6142a0e55038be2ed0aeff6	32	175967	4dba2a261f690d0cd1f021d6e4721e5cae857ff7	1937	1937-02-18			1937-02-15		100103	1	0	0	superior:ordinaria:17:1937-02-15:4	data_divergente
BEs 1937\FEVEREIRO\1937_boletim_eleitoral_a6_n15.pdf	4133734	8b8bc434e9b2de6b8a286917a4cf737cb8d459ef	32	192440	752f350ec94bc409da594f393a3ee2be915f22a5	1937	1937-02		15	1937-02-06			0	1	1	desconhecido:ordinaria:14:1937-02-03:6;regional:::1937-01-22:13	
BEs 1937\FEVEREIRO\20\100104\00000019.pdf	1988303	5321c2c89acdfedbb43b37defa5353352f76d75e	17	86794	d3980934a72959a61815f56f12169a2bac24a574	1937	1937-02-20			1937-02-17		100104	0	0	0		data_divergente
BEs 1937\FEVEREIRO\23\100105\00000020.pdf	6271896	8270f1e8cda4af275db6de4c32460de86f89e0a0	49	288193	e7b0148e6ad6929688d7cac48ea7c28f476d1696	1937	1937-02-23			1937-02-23	20	100105	0	0	0		
BEs 1937\FEVEREIRO\25\100106\00000021.pdf	4222119	2855acd29bdc98e5a610390083298763a7a80486	33	187509	278ae93b67c9a91aa4dae0090c2af983c9e22fc8	1937	1937-02-25			1937-02-24		100106	2	0	0	superior:ordinaria::1937-02-19:5;superior::6:1937-02-11:20	data_divergente
BEs 1937\FEVEREIRO\27\100107\00000022.pdf	4105900	5a5465982f14dbc27aa1275853d29d81865ee90e	32	190751	a7d3eeccd55e77c9d3d73422906e7740adedb78f	1937	1937-02-27			1937-02-27	22	100107	1	1	0	superior:ordinaria:20:1937-02-02:5;regional::7:1937-02-17:7	
BEs 1937\JANEIRO\05\100076\00000001.pdf	5747321	ab7073a79c213353d2cc0786f1525561c3fd584b	49	275035	3f6ee5c2d7a3811b9a6ac4a8274caddce4937931	1937	1937-01-05			1937-01-05		100076	1	2	0	superior:ordinaria:137:1936-12-30:6;regional:::1936-12-09:13;regional::51:1936-12-16:14	
BEs 1937\JANEIRO\07\100078\00000002.pdf	3118203	05d5b2eb57ab017aefce008e4464f71657fdc308	25	144889	bd2c0a29be9646c6d8baee4bf3134fdc2bd83c4a	1937	1937-01-07			1936-10-28		100078	1	0	0	superior:ordinaria:1::6	data_divergente
BEs 1937\JANEIRO\09\100079\00000003.pdf	2803600	a65bcb95ba9dda783dea1105a336ddd60bee2ee4	25	131721	814ef3bfd508498af8daa72500d274aed0dcc152	1937	1937-01-09			1936-11-21		100079	1	0	0	superior:ordinaria:2:1937-01-06:6	data_divergente
BEs 1937\JANEIRO\12\100081\00000004.pdf	5442897	535938da3b8dc7f5db79b5f91a6d8ec29d94ad9a	47	250153	d097ee1ef617ee2d81c84c32696528d4bb29183f	1937	1937-01-12			1937-01-12		100081	1	0	0	superior:ordinaria::1937-01-08:7	
BEs 1937\JANEIRO\14\100084\00000005.pdf	2939723	08ab4eb825c270dda7acf6ae7a83c2332a548325	25	142391	362bc498195000513da249c0536364387dbd81bd	1937	1937-01-14			1937-01-14		100084	1	0	0	superior:ordinaria:4:1937-01-11:5	
BEs 1937\JANEIRO\16\100086\00000006.pdf	4615436	d69a189c1fd23c09d4245a88449f30227aa7b57d	33	183950	821a3f2ff5a288f9de825a135a8c9a5eda6dcbad	1937	1937-01-16					100086	1	0	0	superior:ordinaria:5::7	
BEs 1937\JANEIRO\19\100088\00000007.pdf	5241975	905137231cd9655d33ae2028bd78d57af289aa9c	46	229279	3b8d9cafa9e14bd9ee2c8d4c04d0d1d738b5b47c	1937	1937-01-19			1937-01-19		100088	1	0	0	superior:ordinaria::1937-01-15:6	
BEs 1937\JANEIRO\21\100089\00000008.pdf	4103397	b042484c4c98d1f075c8a4871740b308d9969b16	32	168160	4d7dbeed1ce7467bc1d8de42ef44aee2163a2a51	1937	1937-01-21			1937-01-21		100089	0	0	0		
BEs 1937\JANEIRO\23\100092\00000009.pdf	4087953	e016908850c1a6425e446489cadc7146e1fcf680	33	179758	3fec87a6d004b6ca09feb9dd4cb1703ea2d216af	1937	1937-01-23			1937-01-16		100092	0	0	2	desconhecido:ordinaria:7:1937-01-18:7;desconhecido:ordinaria:8:1937-01-20:7	data_divergente
BEs 1937\JANEIRO\26\100094\00000010.pdf	1877367	60cea94411103d9112285bb0d143aae3fbaff6bc	17	82139	71913afb99efdbd62871d429cdccc4faa11af07e	1937	1937-01-26			1937-01-26		100094	1	0	0	superior:ordinaria::1937-01-22:4	
BEs 1937\JANEIRO\28\100096\00000011.pdf	2791340	e1302bea28e12a7e315efb6ff2fd24a22b40332b	25	135639	14d0775950d5749a7adc34b30c28a175654bdfa3	1937	1937-01-28			1937-01-11		100096	1	0	0	superior:ordinaria:10:1937-01-25:5	data_divergente
BEs 1937\JANEIRO\30\100097\00000012.pdf	3516153	dcb159a297d6f683bb5bac3b35a660e659bf94e4	31	158348	99ce870b08c518faae25adbbf9d4d695f6450b14	1937	1937-01-30			1937-01-22		100097	0	0	0		data_divergente
BEs 1937\JULHO\01\100198\00000001.pdf	3997261	0fd53aeeaa236ebd96db867b50ace7d5deb25b1f	32	204145	76130d62099562a0b89f6c61ccfaac06a4d2172a	1937	1937-07-01			1937-07-01	72	100198	0	1	0	regional:ordinaria:70::18	
BEs 1937\JULHO\03\100199\00000002.pdf	6414360	a249912ac1b20900916c831632024ffa48c8dd37	49	331869	5e994dd4f82aeca60c381af57607a6ad8bb5a2fd	1937	1937-07-03			1937-07-01		100199	1	0	0	superior:ordinaria:71:1937-06-30:19	data_divergente
BEs 1937\JULHO\06\100200\00000003.pdf	7874498	9dc1a08b5493de3dafed9a0633a8c3d17fcfb5b0	64	392726	00de6328dc8f7dad03e8d046fbfe9d344ab33af8	1937	1937-07-06			1937-07-06	74	100200	2	0	0	superior:ordinaria:72:1937-07-02:35;superior:::1937-05-26:38	
BEs 1937\JULHO\08\100201\00000004.pdf	8767384	472e9ca3d99800a06605624be8e3c2531c418dde	65	450246	14b16b3d04117d6a7b7e5bbddf3f346fb25e4394	1937	1937-07-08			1937-07-07		100201	0	1	0	regional::22:1937-06-02:25	data_divergente
BEs 1937\JULHO\10\100202\00000005.pdf	6787126	204c8572a5535697457f442fd8022ff3a2a213e3	55	353131	4fdcc1c2a7f60bfe0e124fdace5145a288f10dc2	1937	1937-07-10			1937-07-08		100202	1	0	0	superior:ordinaria:::18	data_divergente
BEs 1937\JULHO\13\100203\00000006.pdf	7847199	5f6e203f307892eb2a43ba63290480107c92d343	57	406891	e16fb36d8a4f7d80a15e551dca363d7ea5c82f75	1937	1937-07-13			1937-07-13		100203	1	1	0	superior:ordinaria::1937-07-09:19;regional::23:1937-06-09:26	
BEs 1937\JULHO\15\100204\00000007.pdf	7534708	96ae2f8a954cbd273d22232af251a407c1d401ca	56	394963	e20fc5b943873043e094023bdb884ca175841bf4	1937	1937-07-15			1937-07-15		100204	2	0	0	superior:ordinaria:1:1937-07-12:19;superior:::1937-06-23:24	
BEs 1937\JULHO\20\1937_boletim_eleitoral_a6_n79.pdf	73017275	59d2c936d6146e83c2e8f42a9ee8db44473fdaf5	78	537618	906ffd3cba95095ea4a5a39a1c28bc6e7c109d36	1937	1937-07-20		79	1937-07-19			2	1	0	superior:ordinaria:77:1937-07-14:17;superior:ordinaria:78:1937-07-17:17;regional::27:1937-07-07:24	data_divergente
BEs 1937\JULHO\22\100206\00000009.pdf	8378594	c46f359f25158702dad808b2c16372e07a4a3c75	65	441168	5aadf79445afda9e60686e496c3110822711608a	1937	1937-07-22			1937-06-07		100206	1	0	0	superior:ordinaria::1937-07-19:17	data_divergente
BEs 1937\JULHO\24\100208\00000010.pdf	8456612	971a901e977efbd631195cfb413d7305a33d3298	64	435774	a37b61cd31a7cf937b9821341a79d4f372c668d0	1937	1937-07-24			1937-07-23		100208	1	0	0	superior:ordinaria::1937-07-21:17	data_divergente
BEs 1937\JULHO\27\100210\00000011.pdf	13345464	b01cddfd3629aa6ae7d72328ba1a0bdc756e5a72	97	696358	f97787abd85f8138d84576e5188debacadbf9d0a	1937	1937-07-27			1937-07-26		100210	2	0	0	superior:ordinaria:81::17;superior::28:1937-07-14:25	data_divergente
BEs 1937\JULHO\29\100214\00000012.pdf	10808372	29fbaca1a487834364a017d15f3f1a9c05502396	81	577654	aed46235754efc21b764146d57d45e49c90c7019	1937	1937-07-29			1937-07-28		100214	1	0	0	superior:ordinaria:::19	data_divergente
BEs 1937\JULHO\31\100217\00000013.pdf	11159413	5be658646a2d3baf4899d94b7df71094a98c705c	81	585792	e7fea962d6f1867fba3ef3a0d83686308f9abe48	1937	1937-07-31			1937-07-31	84	100217	1	0	0	superior:ordinaria:83:1937-07-28:19	
BEs 1937\JUNHO\01\100183\00000025.pdf	3740029	1180f1a0840ae3ea67e6bfd1171334ba4def2e97	35	185524	0665ed383a4779b725301f03a6af7caea819311d	1937	1937-06-01			1937-06-01		100183	0	0	0		
BEs 1937\JUNHO\03\100184\00000026.pdf	4513923	40ed71ed2234f76c09bed2a1031321b646c63a98	40	229255	58853d62b15bc1079065d3a8d6125d3dc080d07b	1937	1937-06-03			1937-06-03	60	100184	1	0	0	superior:ordinaria:58:1937-05-31:8	
BEs 1937\JUNHO\05\100185\00000027.pdf	3172816	13411ec648d8079852051114de4eec193f0e9e96	31	154063	d29251dfd32cd62b9a126552471a6c099bafa26c	1937	1937-06-05			1937-06-05		100185	1	0	0	superior:ordinaria:59:1937-06-02:11	
BEs 1937\JUNHO\08\100186\00000028.pdf	5250572	facbe0857ec6ef0b0d65d59741828f7b040e610f	48	262279	c109e70da9f6a90c6927df9b046c483357d58961	1937	1937-06-08			1937-05-21		100186	1	0	0	superior:ordinaria:60:1937-06-04:14	data_divergente
BEs 1937\JUNHO\10\100187\00000029.pdf	4198000	d3887da46f60057a0dfe386eaffe3a9e98d5f23d	40	202467	4cdf381185ef7edaa69580a051ea76dea14293fa	1937	1937-06-10			1937-05-12		100187	1	0	0	superior:ordinaria:60:1937-06-07:22	data_divergente
BEs 1937\JUNHO\12\100188\00000030.pdf	9467990	6ccfd05c26faf6abc562c9e6fc8944953b55b35e	80	489958	a5f89165cf320be6712900605166d951cab3c00e	1937	1937-06-12			1937-06-12		100188	2	0	0	superior:ordinaria::1937-06-09:23;superior::20:1937-05-19:35	
BEs 1937\JUNHO\15\100189\00000031.pdf	6120201	a5c23ca819117b6a70d7b2ec4ae38a429474a4ba	56	308391	caa80b5687c5924adf8e24f271c604aead3a8de9	1937	1937-06-15			1937-06-15	6	100189	0	0	0		
BEs 1937\JUNHO\17\100190\00000032.pdf	6141638	15a37f2d996b01c47c8f68889dd0c872d616bb42	55	301261	2435fcdf57b935b004cb53fb063435eb434baa33	1937	1937-06-17			1937-06-17	66	100190	0	0	0		
BEs 1937\JUNHO\19\100191\00000033.pdf	5979013	50ef5c43d432114b9061f8cb532b1c6fd2b4116d	56	293385	99aaf40dece0adc359e91edb48d50ca46ee4048c	1937	1937-06-19			1937-05-12		100191	1	0	0	superior:ordinaria:65:1937-06-16:23	data_divergente
BEs 1937\JUNHO\22\100192\00000034.pdf	8411090	f6dbed23dec4be2cba7f71acceb332e88f4328a3	78	413995	39775903a86b98a45da17b5686b45a2c0fa89ef9	1937	1937-06-22			1937-06-22		100192	0	0	1	desconhecido:ordinaria::1937-06-18:32	
BEs 1937\JUNHO\24\100193\00000035.pdf	5714787	48c39e9a2939c2ff4b851ccaaa67c595f6dde87a	54	274710	374ca8a9e6aff3d508dcd0c42eef1062ed4d694e	1937	1937-06-24			1937-06-24	09	100193	0	0	0		
BEs 1937\JUNHO\26\100194\00000036.pdf	7377646	8064d29bb8c67fa8a994a7f7d9bb13c5eed19312	64	337413	b3cdd0294a8d96824c22d95707c7af55aedd02f5	1937	1937-06-26			1937-06-26	70	100194	1	0	0	superior:ordinaria:::22	
BEs 1937\JUNHO\29\100195\00000037.pdf	5048436	28b7298af77f246ab0e4d6fb45e9f85e0f9b2e33	48	249627	5ae93ebb2193f01df0a2bde48ce3ff11fd671875	1937	1937-06-29			1937-06-29	71	100195	1	0	0	superior:ordinaria::1937-06-23:21	
BEs 1937\MAIO\01\100171\00000013.pdf	4702555	bb1c6d7b5464a820f8591197d0625ec2d76585ab	41	238472	e9902471c6b3906722e0827028dab6bdb8f6e06e	1937	1937-05-01			1937-05-01	47	100171	1	0	0	superior:ordinaria:45:1937-04-28:10	
BEs 1937\MAIO\06\100172\00000014.pdf	6124227	cba436633f64954133b9a0a4b35cc625dc8c5171	55	300969	307dfcdf607ff65fc60b71c191948a83f782a2e6	1937	1937-05-06			1937-05-06	48	100172	0	0	0		
BEs 1937\MAIO\08\100173\00000015.pdf	5975758	b304dcc51ebf891479915ba9f5b12452080a62f5	53	296570	150457293a5127ff3496330917660b12e16ab570	1937	1937-05-08			1937-03-12		100173	0	1	0	regional::16:1937-04-22:26	data_divergente
BEs 1937\MAIO\11\100174\00000016.pdf	5123561	ff15255e4c7a1c91383e2ea58ae459fb8ae00e11	47	253977	d8ebc0f42aade7b7ebdca43b04a76f3e0fc43d2e	1937	1937-05-11			1937-03-22		100174	1	0	0	superior:ordinaria:48:1937-05-07:10	data_divergente
BEs 1937\MAIO\13\100175\00000017.pdf	5933796	672790b4a82472f86428ed28c2ff818a7238cf1f	54	309390	d1c67b78a1166b7fbe473342a6b22b41aa4521e1	1937	1937-05-13			1937-05-13	51	100175	2	0	0	superior:ordinaria:49::10;superior:::1937-04-28:20	
BEs 1937\MAIO\15\100176\00000018.pdf	4332569	71415fa834b964e6f43674e0519b224d9590fc6c	39	223031	1f798de164d70737563bff8c8d6f242ea91c23f4	1937	1937-05-15			1937-05-15	52	100176	1	0	0	superior:ordinaria:50:1937-05-12:10	
BEs 1937\MAIO\18\100177\1937_boletim_eleitoral_a6_n53.pdf	3855887	25b4ec2763ecc27c445c6d75b5a79fe7bb094361	39	199140	634f1e79270cef14c649ce4735c87a39bc56174f	1937	1937-05-18		53	1937-05-18		100177	1	0	0	superior:ordinaria:::12	
BEs 1937\MAIO\20\100178\00000020.pdf	4308485	d021f870550fc95a8b4248ac9b3d93148012e76a	40	223913	0bd2d79c4c2ca86e1cb4f1210feabb5e70602163	1937	1937-05-20			1937-05-20	54	100178	1	0	0	superior:ordinaria:32::10	
BEs 1937\MAIO\22\100179\00000021.pdf	3216565	dab3aed7ea3fdcf68d5a8353d7d4a2846f541734	32	167582	2d58e48a6512088e78c0713149f4128a354959cd	1937	1937-05-22			1937-05-22	55	100179	1	0	0	superior:ordinaria:53:1937-05-19:10	
BEs 1937\MAIO\25\100180\00000022.pdf	3532566	c699331825027932f21392a2778b8deabc1d9b1f	32	185078	4e7df32b0ed231d5690ea818612a95d9edcb4a76	1937	1937-05-25			1937-05-25		100180	1	0	0	superior:ordinaria::1937-05-21:4	
BEs 1937\MAIO\27\100181\00000023.pdf	3756125	2f27827d0d8bd64b11c799162dafd53b30907b59	32	183381	f5feebc9983471d58bd0f77ad8b59f6604056021	1937	1937-05-27			1937-05-26		100181	1	0	0	superior:ordinaria:55:1937-05-24:11	data_divergente
BEs 1937\MAIO\29\100182\00000024.pdf	7135525	0bfa10daefa2b638f2a85cac9058dad401b01ec1	62	378324	f63b31fc0df372b1266972ae58d237e01a311d38	1937	1937-05-29			1937-05-29	58	100182	1	1	0	superior:ordinaria:56::9;regional:::1937-05-12:20	
BEs 1937\MARÇO\02\100108\00000001.pdf	2499710	6bd6da3ec332df722b3a284a2d610148937e9f37	24	118442	89efdc9bbd8a02fe6f06b3973fb4b7986f9c8fa9	1937	1937-03-02			1937-03-02	23	100108	1	0	0	superior:ordinaria:21:1937-02-26:5	
BEs 1937\MARÇO\04\100109\00000002.pdf	1698209	af44ab93dc7218bfdf34aeaefbf32287a714fe0a	17	79392	daf5550323120449d11308345c15123500218d4f	1937	1937-03-04			1937-02-15		100109	1	0	0	superior:ordinaria:22:1937-03-01:4	data_divergente
BEs 1937\MARÇO\09\100111\00000004.pdf	3017360	d7ceb8f40ff6f080ae504a3e87ef509962adfb54	31	160064	af3f2b2f561d646c3f7622a0fcbfcb3be853441d	1937	1937-03-09			1937-03-09	26	100111	1	0	0	superior:ordinaria:24:1937-03-05:5	
BEs 1937\MARÇO\11\100112\00000005.pdf	5302394	8e33096b6c85770c89fe7e618eb5f6a0cb425dda	48	277628	a66ea2b07b87b0205e3c24cdf3ec35ecfbcac156	1937	1937-03-11			1937-03-11	27	100112	2	0	0	superior:ordinaria:95:1937-03-08:5;superior:::1937-02-24:13	
BEs 1937\MARÇO\13\100113\00000006.pdf	4175453	6c3ba790350e0c82d433913cd6355cd22e660e92	40	216324	9a46eb614e757397fa283de4a2e4eee7fd74a029	1937	1937-03-13			1937-03-13		100113	1	0	0	superior:ordinaria:20:1937-03-10:6	
BEs 1937\MARÇO\16\100114\00000007.pdf	4468002	45df7c977958d6e0b09f277ff95c812f41be935a	39	237904	7f5411008481674c388ad28bb7e1f0b2424cecd3	1937	1937-03-16			1937-03-16	29	100114	2	0	0	superior:ordinaria:27:1937-03-12:9;superior::91:1937-03-03:12	
BEs 1937\MARÇO\18\100115\00000008.pdf	3272103	d7a7a75d454ec29ba11390eea72488b6b83bfc68	33	167876	af3efd3af2976976e4ac95128ee6daf9aa55db2b	1937	1937-03-18			1937-03-18	30	100115	1	0	0	superior:ordinaria:28:1937-03-15:9	
BEs 1937\MARÇO\1937_boletim_eleitoral_a6_n25.pdf	29969357	05e6a6ac4b631b2a5fe573c304dcd099a947f015	38	200158	f9d2b45443c57abc325fbe25e99e531ce9d39f98	1937	1937-03		25	1937-03-05			0	0	1	desconhecido:ordinaria:23:1937-03-03:5	
BEs 1937\MARÇO\20\100116\00000009.pdf	5271217	3a29d28fda12550fd39ac58c8684c3927aca18a8	49	264575	bab1203b8a488c2ecdc75b8659ed4c2a2c65f45b	1937	1937-03-20			1937-03-20	31	100116	0	0	1	desconhecido:ordinaria:29:1937-03-17:14	
BEs 1937\MARÇO\23\100117\00000010.pdf	8189616	7b47912ff373e92a29d796a0fddbe2c62687ae32	73	446630	9cb717a3fe199ba99a353d9f7268739939df756a	1937	1937-03-23			1937-03-23	32	100117	1	1	0	superior:ordinaria:30:1937-03-19:8;regional:::1937-03-10:23	
BEs 1937\MARÇO\25\100118\00000011.pdf	7286601	5572c7a5014776d6fc5069bed5ce220eeb18c16c	65	367583	424c71b7f90350ae441e8952022b8d355b9d2fdc	1937	1937-03-25			1937-03-25	83	100118	1	0	0	superior:ordinaria:31::12	
BEs 1937\MARÇO\30\100119\00000012.pdf	1474772	b06727db1bad6c6c98e55464521958e429978221	17	73127	50f4a8a7c6a7af100da16f7a0f1e9ba1a51773d8	1937	1937-03-30			1937-03-30	34	100119	2	0	0	superior:ordinaria:32::12;superior:ordinaria:32:1937-03-24:12	
BEs 1937\OUTUBRO\02\100269\00000001.pdf	5133396	f4c4be4faefa47f931de36c9a24c733d830b45f8	41	263677	b3853fc9dc0dcd5f435460bf2e52ef025c6b49ed	1937	1937-10-02			1937-10-02	111	100269	1	0	0	superior::10:1937-09-29:4	
BEs 1937\OUTUBRO\05\100270\00000002.pdf	9352099	4772200cf5d4367e901c298def2e6c3dd9c7041f	73	497439	e7deb2681d7b7205a4ebf96721c580dc27a3632d	1937	1937-10-05			1937-10-05	112	100270	1	1	0	superior:ordinaria:::18;regional::38:1937-09-22:25	
BEs 1937\OUTUBRO\05\100285\00000003.pdf	8615963	fe467f7891da2df6561b35af3d023507cf92672a	96	342907	51093f90840f278ba9fde64ab0af62a036b1fe13	1937	1937-10-05			1937-08-18		100285	0	0	0		data_divergente
BEs 1937\OUTUBRO\07\100271\00000004.pdf	3501041	9e5fcde6cfd6012c7b19c8682dd8c85aab67f541	32	167341	9259cd122269329d7f94466a3fbe9ea1493d77ef	1937	1937-10-07			1937-10-07	113	100271	0	0	0		
BEs 1937\OUTUBRO\09\100272\00000005.pdf	11513491	15eb6446aad487b2d1b3740f817e48be33a32a7b	89	599693	7c7ec2b83afc42961f3d4bf0b5025a4921f2bfe0	1937	1937-10-09			1937-10-09		100272	0	0	0		
BEs 1937\OUTUBRO\12\100273\00000006.pdf	9974384	14c6adcb28665849c34174f41b6e031d2017262d	80	514313	763e518eddb8eca94edcbeaf64086fad2984c8b3	1937	1937-10-12			1937-10-12	115	100273	2	0	0	superior:ordinaria::1937-10-08:20;superior::39:1937-09-29:22	
BEs 1937\OUTUBRO\14\100274\00000007.pdf	10457572	ed1d76cd98fae7b5e92236c47dabec5807bcc603	81	548314	e66e7639c21ef27796124997c1b37ddd090e0985	1937	1937-10-14			1937-10-14	116	100274	1	0	0	superior:ordinaria:15::19	
BEs 1937\OUTUBRO\14\100286\00000008.pdf	10845731	4e768149669d86014aeb9f61ab3a4303b9d6ba42	120	431429	0a2f082506498fbe83b4096761d0161af618a401	1937	1937-10-14			1937-08-18		100286	0	0	0		data_divergente
BEs 1937\OUTUBRO\16\100275\00000009.pdf	12097924	07cbd9b69eb2f87f66c216276f5ebae49416aafc	97	623909	8551aaaf66d86edd50fb16ccb8e2df32cce234b1	1937	1937-10-16			1937-10-16	117	100275	1	0	0	superior:ordinaria:115::20	
BEs 1937\OUTUBRO\19\100276\00000010.pdf	11858523	ae803ffb2289e96da5a55390cc3de26057b312a1	95	621017	2806b791d0388a53a3e82add5003867c60db2f1c	1937	1937-10-19			1937-10-19	118	100276	1	0	0	superior:ordinaria:117:1937-10-15:19	
BEs 1937\OUTUBRO\19\100277\00000011.pdf	8800859	008e0c6f7b7e4eed8ed8869203b59b8a49bd0425	97	353995	3126e0e59cbfc5eea62269c7b31f3988e655a801	1937	1937-10-19			1937-08-18		100277	0	0	0		data_divergente
BEs 1937\OUTUBRO\21\100278\00000012.pdf	10623376	a063129417d4a2cc27fc6e08a1f295c2b1e162b7	80	546638	58271e144afa15c662fa23de4d41a0c599513c1b	1937	1937-10-21			1937-10-21	119	100278	0	0	0		
BEs 1937\OUTUBRO\21\100279\00000013.pdf	6085182	c9251b7183a8a19581af70c0a8febeaa069b3c35	69	249679	d89048d2a634af263ec53093eaffcff7eb89da85	1937	1937-10-21			1937-08-18		100279	0	0	0		data_divergente
BEs 1937\OUTUBRO\23\100280\00000014.pdf	9782574	b6d2a5d7040d56088add2c6e8156487ba63e2c9a	80	503477	47be6a89f4361f198e5e7ef0f3647b42da6fffa2	1937	1937-10-23			1937-10-23	120	100280	1	0	0	superior:ordinaria:119:1937-10-20:20	
BEs 1937\OUTUBRO\26\100281\00000015.pdf	14583772	9a8fe6f92a0664a505cac355e23af748a29d096d	113	753314	dec8a90c714a319ed5e85c27d8802158de8c3240	1937	1937-10-26			1937-10-26	121	100281	1	1	0	superior:ordinaria:120:1937-10-22:20;regional:::1937-10-13:25	
BEs 1937\OUTUBRO\28\100282\00000016.pdf	10713731	05d95425d7ec341f5b1015238b33c023ec9a6527	96	541857	b7035eb33a75f4e565e78df69c3c11870bc5ff54	1937	1937-10-28			1937-10-25		100282	1	0	0	superior:ordinaria::1937-10-25:22	data_divergente
BEs 1937\OUTUBRO\28\100283\00000017.pdf	7605064	a5d64a726d5f98a80c2620a70b11d43b374af4d5	87	313250	7a5a575bddcb03b9c002cc0c7ac351a4eed64513	1937	1937-10-28			1937-08-18		100283	0	0	0		data_divergente
BEs 1937\OUTUBRO\30\100284\00000018.pdf	14524222	06e3f8fe078a13f5b9976c3ee203a25ede61a509	105	778535	08354e2b2757934341a265916a57b2e9802dc196	1937	1937-10-30			1937-10-30	123	100284	1	1	0	superior:ordinaria::1937-10-27:20;regional:::1937-10-20:27	
BEs 1937\SETEMBRO\02\100256\00000001.pdf	6107050	3e4f06e6ea77967fd0f90af5011f603f86edeea8	48	301995	d98c171db76dfb0cc894713754b801dea888fda7	1937	1937-09-02			1937-08-13		100256	1	0	0	superior:ordinaria:97:1937-08-30:19	data_divergente
BEs 1937\SETEMBRO\02\100296\00000002.pdf	5816276	dea4f2aa42f99c31ca9effab23c540780197184a	65	217700	9912a9fa4d7c39b2663b445a755ec028bca4bb06	1937	1937-09-02			1937-08-18		100296	0	0	0		data_divergente
BEs 1937\SETEMBRO\04\100257\00000003.pdf	5516915	85829218dbee2ce91887a7a158fb2d2e0e536c12	41	258115	2c6839c72f10b8c1536ae508d6d13e0c3d407123	1937	1937-09-04			1937-09-04		100257	1	0	0	superior:ordinaria:98::18	
BEs 1937\SETEMBRO\07\100258\00000004.pdf	10701148	bf36a4fd61dfb4851ee01c4932fa9534d3b47162	73	501232	72181c17b67152e5337a05899faaf9c616e59e59	1937	1937-09-07					100258	0	0	0		
BEs 1937\SETEMBRO\09\100259\00000005.pdf	5174742	0ab3bdd1d6ab43d4b44fe89437572b8d2009725c	41	249003	1eec6d7b82b6d9af39a6cffcb5ab34a3048d7918	1937	1937-09-09			1937-09-09		100259	1	0	0	superior:ordinaria:::16	
BEs 1937\SETEMBRO\09\100298\00000006.pdf	9024063	2212e0e5ad88976631a75fba5619efa7fbdb591e	103	304779	bb81b985e50e5fe8f96c19435eb55880c3d41f04	1937	1937-09-09			1937-08-18		100298	0	0	0		data_divergente
BEs 1937\SETEMBRO\11\100260\00000007.pdf	6656896	b63eb93567ce90d2082d4627e225581a67a44f99	49	336006	a718571f0f8c9b0e4a1f599b6b1b524f141de1e1	1937	1937-09-11			1937-09-11		100260	1	0	0	superior:ordinaria::1937-09-08:17	
BEs 1937\SETEMBRO\14\100261\00000008.pdf	8655073	a3a08e653e292b4165fd7b6856265272b4e154b1	65	464059	2e5d2abeafdbd5d42523da6d319ccb00a1931696	1937	1937-09-14			1937-09-14		100261	2	0	0	superior:ordinaria:102:1937-09-10:18;superior::35:1937-09-01:31	
BEs 1937\SETEMBRO\16\100262\00000009.pdf	9542100	6dd3993625094969dc1ad7ed99d6af6130241efc	73	487941	5858e126a1eeccb303b65e599d5909e7190a86f1	1937	1937-09-16			1937-09-10	104	100262	1	0	0	superior:ordinaria:103:1937-09-13:16	data_divergente
BEs 1937\SETEMBRO\16\100299\00000010.pdf	9946202	0ed847bcbb635de796d0b0238bd5385775da9511	100	383973	6e4fb7fbc85326de130f1ef901bbbc55be320290	1937	1937-09-16					100299	0	0	0		
BEs 1937\SETEMBRO\18\100263\00000011.pdf	7555129	7949da00e3412449187b96f51ddc60d0e7f213f7	57	380432	72d7ee417ba0949d3eda2f74e8f30d99af1e5934	1937	1937-09-18			1937-09-17		100263	1	0	0	superior:ordinaria:104::18	data_divergente
BEs 1937\SETEMBRO\21\100264\00000012.pdf	8022453	018c88afb08dff84117990f6cfb9bf6b6921ee67	64	399207	1faa736143416a32201b29c03f9c7e4f7ac94323	1937	1937-09-21			1937-09-20		100264	1	1	0	superior:ordinaria:105:1937-09-17:17;regional:::1937-09-08:20	data_divergente
BEs 1937\SETEMBRO\23\100265\00000013.pdf	11054102	289881a591c0f8ed7186ceffee0a287e8b68a0d6	81	557087	9b3284ad6fdbb2c2ec28587a56d2cceda9d37c7c	1937	1937-09-23			1937-09-23	10	100265	0	0	0		
BEs 1937\SETEMBRO\25\100266\00000014.pdf	6284846	9199841f3056a67b147a181f41b376146b943e6b	49	308252	73f90640dc8cfb53717f93c08229577a6bf375ca	1937	1937-09-25			1937-09-25	108	100266	1	0	0	superior:ordinaria:107:1937-09-22:18	
BEs 1937\SETEMBRO\25\100300\00000015.pdf	8592360	2f014912411e221ee9a319eb13d3732f95c9a11f	89	316405	1c2666af407ad748367c7ee55de7bdf80ea89088	1937	1937-09-25			1937-08-18		100300	0	0	0		data_divergente
