partido,categoria,pagina,arquivo_pdf,fonte_texto_usada,trecho
PRD,reserva_cota_mulheres_direcao,33,Estatutos/29_PRD/001_Estatuto_do_Partido_de_10_3_2023_PDF_aprovado_em_15_8_2024.pdf,Estatutos/_analise_notion/PRD_estatuto_atual_ocr.txt,"ítica de segmentos da sodedade, especialmente mulheres, jovens, cor e raça, bem ‘como outros que atendam objetivos partidários e politico-sociais. Parágrafo único. Os membros dos Núcleos Partidários serão eleitos pea Comissão Exeautiva ou Provisória respectiva e adotarão a seguinte organização interna: a) Coordenador(a); b) Membros. Artigo 118. Os Núdieos Partidários não terão autonomia financeira, serão equiparados a uma Diretoria subordinada aos Órgãos de Direção Partidária Nacional, Estadual e Municipal respectivos, com atuação no âmbito territorial do respectivo órgão. Parágrafo único. Os Núcicos Partidários poderão sugerir a aplicação de recursos do partido em projetos criados para atingir seus objetivos, cuja decisão ficará a cargo do Órgão de Direção Partidária respectivo. Artigo 119. Os Núdieos Partidários deverão submeter todas a"
PRD,reserva_cota_mulheres_direcao,34,Estatutos/29_PRD/001_Estatuto_do_Partido_de_10_3_2023_PDF_aprovado_em_15_8_2024.pdf,Estatutos/_analise_notion/PRD_estatuto_atual_ocr.txt,"Num. 160326115 - Pág. 34 Assinado eletronicamente por: FERNANDA CRISTINA CAPRIO - 08/04/2024 20:19:50 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=24040820194442100000158993258 Número do documento: 24040820194442100000158993258 Este documento foi gerado pelo usuário 556.***.***-53 em 20/08/2024 11:36:05 Page freoos sae oes wn 07122025 meade ne eo para £068 Gi 1º O o Nú Banca coonssnn0ess |Rsshado igtaimentn por LIDIA DE MELO HERNANDES - Escroventa Regisro Nt oo EINE ETICO EM ET 36s _] ET TT | SEÇÃO I - DO PRD MULHER Artigo 121. O PRD MULHER destina-se à criação, aplicação e desenvolvimento de programas de promoção"
PRD,reserva_cota_mulheres_direcao,35,Estatutos/29_PRD/001_Estatuto_do_Partido_de_10_3_2023_PDF_aprovado_em_15_8_2024.pdf,Estatutos/_analise_notion/PRD_estatuto_atual_ocr.txt,Num. 160326115 - Pág. 35 Assinado eletronicamente por: FERNANDA CRISTINA CAPRIO - 08/04/2024 20:19:50 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=24040820194442100000158993258 Número do documento: 24040820194442100000158993258 Este documento foi gerado pelo usuário 556.***.***-53 em 20/08/2024 11:36:05 rayne Gra ost Ca aro pm” RS Ps io Barão | ccoaennonse |Rasnaco Sgtamento por LIDIA DE MELO HERNANDES - Escroventa Registro e se === cd estarem CE EE AT A) a Parágrafo único. Os movimentos serão denominados e seus membros serão nomeados pela Comissão Executiva Nacional e adotarão a seguinte organização interna: a) L
PRD,reserva_cota_mulheres_direcao,36,Estatutos/29_PRD/001_Estatuto_do_Partido_de_10_3_2023_PDF_aprovado_em_15_8_2024.pdf,Estatutos/_analise_notion/PRD_estatuto_atual_ocr.txt,"Num. 160326115 - Pág. 36 Assinado eletronicamente por: FERNANDA CRISTINA CAPRIO - 08/04/2024 20:19:50 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=24040820194442100000158993258 Número do documento: 24040820194442100000158993258 Este documento foi gerado pelo usuário 556.***.***-53 em 20/08/2024 11:36:05 tes Es PSA Ur eo sd no cuca covossmoass [assinado igtaimente por LIDIA DE MELO HERNANDES - Escrevente Registro Nº ee E RR ""oO Ml Ga Ei Ke ET a en en nn] | |) circunscrição de atuação, cuminando na aplicação de penalidades estatutárias pertinentes previstas neste Estatuto. . Parágrafo Único. O relatório produzido pe"
PRD,orgao_movimento_mulheres_ou_violencia_politica,33,Estatutos/29_PRD/001_Estatuto_do_Partido_de_10_3_2023_PDF_aprovado_em_15_8_2024.pdf,Estatutos/_analise_notion/PRD_estatuto_atual_ocr.txt,"Num. 160326115 - Pág. 33 Assinado eletronicamente por: FERNANDA CRISTINA CAPRIO - 08/04/2024 20:19:50 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=24040820194442100000158993258 Número do documento: 24040820194442100000158993258 Este documento foi gerado pelo usuário 556.***.***-53 em 20/08/2024 11:36:05 E fercesos apo re GU on 01202 vereador ropa pm 1 4008 Sone É Oi Rio Enem” | nooronaiass [Assna ismnio por LIDIA DE MELO MERNANDES - Escrever Regisro e aoe e RR Bi a Gl etd On Kone Ce E CS Conselhos, reunião ou dedsão da Comissão Executiva, reunião de lideranças), respeitada a hierarquia partidária e poderão ser pub"
PRD,orgao_movimento_mulheres_ou_violencia_politica,34,Estatutos/29_PRD/001_Estatuto_do_Partido_de_10_3_2023_PDF_aprovado_em_15_8_2024.pdf,Estatutos/_analise_notion/PRD_estatuto_atual_ocr.txt,"20:19:50 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=24040820194442100000158993258 Número do documento: 24040820194442100000158993258 Este documento foi gerado pelo usuário 556.***.***-53 em 20/08/2024 11:36:05 Page freoos sae oes wn 07122025 meade ne eo para £068 Gi 1º O o Nú Banca coonssnn0ess |Rsshado igtaimentn por LIDIA DE MELO HERNANDES - Escroventa Regisro Nt oo EINE ETICO EM ET 36s _] ET TT | SEÇÃO I - DO PRD MULHER Artigo 121. O PRD MULHER destina-se à criação, aplicação e desenvolvimento de programas de promoção e difusão da participação política de mulheres, nos termos da lei. Artigo 122. O Órgão de Direção Partidária que receber recursos do Fundo Partidário deverá destinar o percentual previsto na legislação aos programas de promoção e difusão política feminina. §1°. O PRD MULHER poderá sugerir ao"
PRD,orgao_movimento_mulheres_ou_violencia_politica,34,Estatutos/29_PRD/001_Estatuto_do_Partido_de_10_3_2023_PDF_aprovado_em_15_8_2024.pdf,Estatutos/_analise_notion/PRD_estatuto_atual_ocr.txt,"jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=24040820194442100000158993258 Número do documento: 24040820194442100000158993258 Este documento foi gerado pelo usuário 556.***.***-53 em 20/08/2024 11:36:05 Page freoos sae oes wn 07122025 meade ne eo para £068 Gi 1º O o Nú Banca coonssnn0ess |Rsshado igtaimentn por LIDIA DE MELO HERNANDES - Escroventa Regisro Nt oo EINE ETICO EM ET 36s _] ET TT | SEÇÃO I - DO PRD MULHER Artigo 121. O PRD MULHER destina-se à criação, aplicação e desenvolvimento de programas de promoção e difusão da participação política de mulheres, nos termos da lei. Artigo 122. O Órgão de Direção Partidária que receber recursos do Fundo Partidário deverá destinar o percentual previsto na legislação aos programas de promoção e difusão política feminina. §1°. O PRD MULHER poderá sugerir ao partido destinação e pro"
PRD,orgao_movimento_mulheres_ou_violencia_politica,35,Estatutos/29_PRD/001_Estatuto_do_Partido_de_10_3_2023_PDF_aprovado_em_15_8_2024.pdf,Estatutos/_analise_notion/PRD_estatuto_atual_ocr.txt,"NDA CRISTINA CAPRIO - 08/04/2024 20:19:50 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=24040820194442100000158993258 Número do documento: 24040820194442100000158993258 Este documento foi gerado pelo usuário 556.***.***-53 em 20/08/2024 11:36:05 rayne Gra ost Ca aro pm” RS Ps io Barão | ccoaennonse |Rasnaco Sgtamento por LIDIA DE MELO HERNANDES - Escroventa Registro e se === cd estarem CE EE AT A) a Parágrafo único. Os movimentos serão denominados e seus membros serão nomeados pela Comissão Executiva Nacional e adotarão a seguinte organização interna: a) Lider; b) Membros. Artigo 128. Os Movimentos não terão autonomia financeira, serão equiparados a uma Diretoria subordinada à Comissão Executiva Nacional, com atuação no âmbito nacional. Parágrafo único. Os Movimentos poderão sugerir à aplicação de recursos do p"
PRD,fundo_partidario_programas_mulheres_5pct,33,Estatutos/29_PRD/001_Estatuto_do_Partido_de_10_3_2023_PDF_aprovado_em_15_8_2024.pdf,Estatutos/_analise_notion/PRD_estatuto_atual_ocr.txt,"m)-se pelas normas da le: avi, tem (têm) autonomia financeira e administrativa, inclusive para eleger seus integrantes, definir competências e tempo de mandato, contratar com instituições públicas e privadas, contratar funcionários e prestadores de serviços, prestar serviços e manter estabelecimentos de acordo com Suas finalidades, podendo, ainda, manter intercâmbio com instituições não nacionais, na forma da les. Parágrafo único. A utilização de fundo partidário pela(s) Fundação(ões) ou Instituto(s) seguirá o disposto na legislação. CAPÍTULO VI - DOS NÚCLEOS PARTIDÁRIOS Artigo 117. As Comissões Provisórias e Diretórios Nacional, Estaduais e Municipais deverão criar e manter Núcleos Partidários destinados à representação e atuação política de segmentos da sodedade, especialmente mulheres, jovens, cor e raça, bem ‘como outros que atendam o"
PRD,fundo_partidario_programas_mulheres_5pct,34,Estatutos/29_PRD/001_Estatuto_do_Partido_de_10_3_2023_PDF_aprovado_em_15_8_2024.pdf,Estatutos/_analise_notion/PRD_estatuto_atual_ocr.txt,"00000158993258 Número do documento: 24040820194442100000158993258 Este documento foi gerado pelo usuário 556.***.***-53 em 20/08/2024 11:36:05 Page freoos sae oes wn 07122025 meade ne eo para £068 Gi 1º O o Nú Banca coonssnn0ess |Rsshado igtaimentn por LIDIA DE MELO HERNANDES - Escroventa Regisro Nt oo EINE ETICO EM ET 36s _] ET TT | SEÇÃO I - DO PRD MULHER Artigo 121. O PRD MULHER destina-se à criação, aplicação e desenvolvimento de programas de promoção e difusão da participação política de mulheres, nos termos da lei. Artigo 122. O Órgão de Direção Partidária que receber recursos do Fundo Partidário deverá destinar o percentual previsto na legislação aos programas de promoção e difusão política feminina. §1°. O PRD MULHER poderá sugerir ao partido destinação e projetos para aplicação dos recursos do Fundo Partidário, cuja decisão ficar"
PRD,fundo_partidario_programas_mulheres_5pct,46,Estatutos/29_PRD/001_Estatuto_do_Partido_de_10_3_2023_PDF_aprovado_em_15_8_2024.pdf,Estatutos/_analise_notion/PRD_estatuto_atual_ocr.txt,"08/04/2024 20:19:50 https://pje.tse.jus.br:443/pje/Processo/ConsultaDocumento/listView.seam?x=24040820194442100000158993258 Número do documento: 24040820194442100000158993258 Este documento foi gerado pelo usuário 556.***.***-53 em 20/08/2024 11:36:05 [e EEE sem oovossooooss [assado iptaimente por LIDIA DE MELO HERNANDES - Escreventa Registo Nº mea [==] = [pe peepe=pee| » [= [-—|[ = | ET _ [area | al ea nn] | | Artigo 154. Os recursos oriundos do Fundo Partidário serão empregados pelo partido conforme disposições legais, e terão a seguinte destinação: 1. O Diretório Nacional destinará no mínimo 20% (vinte por cento) do fundo partidário para a sua Fundação ou Instituto, na forma da le; EE. O Diretório Nacional, bem como os Órgãos de Direção Estadual e Municipal que receberem repasse de fundo partidário, deverão destinar no mínimo 5% (cinco"
PRD,fundo_partidario_programas_mulheres_5pct,46,Estatutos/29_PRD/001_Estatuto_do_Partido_de_10_3_2023_PDF_aprovado_em_15_8_2024.pdf,Estatutos/_analise_notion/PRD_estatuto_atual_ocr.txt,"Este documento foi gerado pelo usuário 556.***.***-53 em 20/08/2024 11:36:05 [e EEE sem oovossooooss [assado iptaimente por LIDIA DE MELO HERNANDES - Escreventa Registo Nº mea [==] = [pe peepe=pee| » [= [-—|[ = | ET _ [area | al ea nn] | | Artigo 154. Os recursos oriundos do Fundo Partidário serão empregados pelo partido conforme disposições legais, e terão a seguinte destinação: 1. O Diretório Nacional destinará no mínimo 20% (vinte por cento) do fundo partidário para a sua Fundação ou Instituto, na forma da le; EE. O Diretório Nacional, bem como os Órgãos de Direção Estadual e Municipal que receberem repasse de fundo partidário, deverão destinar no mínimo 5% (cinco por cento) para programas de difusão e participação política da mulher, na forma da lel; TIL. A Comissão Executiva destinará recursos públicos ou privados a outras Direções P"
PRD,conta_bancaria_especifica_mencionada,7,Estatutos/29_PRD/001_Estatuto_do_Partido_de_10_3_2023_PDF_aprovado_em_15_8_2024.pdf,Estatutos/_analise_notion/PRD_estatuto_atual_ocr.txt,"apresentar as contas anuais partidárias perante a Justiça Eleitoral relativas ao Órgão Partidário que represente, primando pelo saneamento de contas não prestadas ou não apresentadas perante a Justiça Eleitoral competente; VIL. Participar das campanhas eleitorais, apoiando e trabalhando em prol de candidatas e candidatos do partido; VII. Primar pela preservação da boa imagem do partido. VI. Utilizar recursos financeiros, estimáveis em dinheiro e conta bancária partidária para os estritos fins a que se destinam, conforme preconiza a legislação e este Estatuto; Artigo 18. Cabe a ex-dirigente do partido, em ato continuo à desocupação de cargo partidário por desfiliação, cancelamento de filiação, expulsão, destituição do cargo, intervenção ou dissolução no Órgão de Direção, sob pena de interpelação judicial nos termos da legislação civil e cr"
PRD,conta_bancaria_especifica_mencionada,7,Estatutos/29_PRD/001_Estatuto_do_Partido_de_10_3_2023_PDF_aprovado_em_15_8_2024.pdf,Estatutos/_analise_notion/PRD_estatuto_atual_ocr.txt,"imbolos do partido por qualquer meio ou em qualquer veículo de comunicação; II. Retirar do ar qualquer perfil de comunicação on /ine que mantenha em nome do partido; IIL. Entregar a dirigente do Órgão de Direção hierarquicamente superior todo e qualquer documento em seu poder reiativo à gestão partidária, como ofícios, comunicados, controles, fichas de filiação, senhas de acesso a sistemas da Justiça Eleitoral, extratos bancários, comprovantes de movimentação financeira, recursos financeiros e demais. IV. Prestar contas perante a justiça eleitoral do período de sua gestão. Parágrafo único. São nulos de pleno direito todos os atos praticados por ex-dirigente do partido, a partir da data de desfiliação, cancelamento de fiação, destituição do cargo, expulsão, intervenção ou dissolução do Órgão de Direção. 4 SBI ae nro qa ums soc ans RARE Nam"
PRD,conta_bancaria_especifica_mencionada,34,Estatutos/29_PRD/001_Estatuto_do_Partido_de_10_3_2023_PDF_aprovado_em_15_8_2024.pdf,Estatutos/_analise_notion/PRD_estatuto_atual_ocr.txt,"rsos do Fundo Partidário deverá destinar o percentual previsto na legislação aos programas de promoção e difusão política feminina. §1°. O PRD MULHER poderá sugerir ao partido destinação e projetos para aplicação dos recursos do Fundo Partidário, cuja decisão ficará a cargo do Órgão de Direção Partidária respectivo, a quem incumbe o cumprimento do projeto político do partido e a prestação de contas dos recursos públicos à Justiça Eleitoral; 52º. As contas bancárias destinadas à movimentação de percentual do Fundo Partidário nos programas de promoção e difusão da participação política das mulheres serão abertas e movimentadas pelo Órgão de Direção Partidária, em seu respectivo CNP). SEÇÃO II - DO PRD JOVEM Artigo 123. O PRD JOVEM destina-se a difundir a participação política entre jovens ‘com 0 objetivo de desenvolver, nos jovens, o civism"
