ata_id,ano,data_sessao,tipo,num,titulo,be_n,be_data,arquivo,origem,pag_ini,pag_fim,pngs,ocr_txt,dificuldade,no_ensaio,status,confianca,transcricao,parecer,fidelidade
1936-10-30-o0-100047-p5,1936,1936-10-30,ordinaria,113,"ATA DA 113ª SESSÃO ORDINÁRIA, REALIZADA EM 30 DE OUTUBRO DE 1936",,1936-11-05,1936-11-05 - BE [100047].pdf,BEs 1936\NOVEMBRO\05\100047\00000014.pdf,5,7,_paginas\100047\p005.png;_paginas\100047\p006.png;_paginas\100047\p007.png,_ocr\1936-10-30-o0-100047-p5.txt,facil,0,transcrita,alta,1936\1936-10-30-o0-100047-p5.md,,
1936-11-04-o114-100048-p7,1936,1936-11-04,ordinaria,114,ATA DA 114ª SESSÃO ORDINÁRIA REALIZADA EM 4 DE NOVEMBRO DE 1936,,1936-11-07,1936-11-07 - BE [100048].pdf,BEs 1936\NOVEMBRO\07\100048\00000015.pdf,7,9,_paginas\100048\p007.png;_paginas\100048\p008.png;_paginas\100048\p009.png,_ocr\1936-11-04-o114-100048-p7.txt,facil,1,transcrita,alta,1936\1936-11-04-o114-100048-p7.md,,
1936-11-06-o115-100049-p15,1936,1936-11-06,ordinaria,115,ATA DA 115ª SESSÃO ORDINÁRIA REALIZADA EM 6 DE NOVEMBRO DE 1936,,1936-11-10,1936-11-10 - BE [100049].pdf,BEs 1936\NOVEMBRO\10\100049\00000016.pdf,15,17,_paginas\100049\p015.png;_paginas\100049\p016.png;_paginas\100049\p017.png,_ocr\1936-11-06-o115-100049-p15.txt,facil,1,transcrita,alta,1936\1936-11-06-o115-100049-p15.md,,
1936-11-11-o117-100052-p15,1936,1936-11-11,ordinaria,117,ATA DA 117ª SESSÃO ORDINÁRIA REALIZADA EM 11 DE NOVEMBRO DE 1936,,1936-11-14,1936-11-14 - BE [100052].pdf,BEs 1936\NOVEMBRO\14\100052\00000018.pdf,15,17,_paginas\100052\p015.png;_paginas\100052\p016.png;_paginas\100052\p017.png,_ocr\1936-11-11-o117-100052-p15.txt,facil,1,transcrita,alta,1936\1936-11-11-o117-100052-p15.md,,
1936-11-13-o118-100053-p4,1936,1936-11-13,ordinaria,118,"ATA DA 118ª SESSÃO ORDINÁRIA, REALIZADA EM 13 DE NOVEMBRO DE 1936",,1936-11-17,1936-11-17 - BE [100053].pdf,BEs 1936\NOVEMBRO\17\100053\00000019.pdf,4,6,_paginas\100053\p004.png;_paginas\100053\p005.png;_paginas\100053\p006.png,_ocr\1936-11-13-o118-100053-p4.txt,facil,1,transcrita,alta,1936\1936-11-13-o118-100053-p4.md,,
1936-11-18-o120-100055-p4,1936,1936-11-18,ordinaria,120,ATA DA 120ª SESSÃO ORDINÁRIA REALIZADA EM 18 DE NOVEMBRO DE 1936,,1936-11-21,1936-11-21 - BE [100055].pdf,BEs 1936\NOVEMBRO\21\100055\00000021.pdf,4,6,_paginas\100055\p004.png;_paginas\100055\p005.png;_paginas\100055\p006.png,_ocr\1936-11-18-o120-100055-p4.txt,facil,1,transcrita,alta,1936\1936-11-18-o120-100055-p4.md,,
1936-11-18-x47-100060-p16,1936,1936-11-18,,47,"47ª SESSÃO, EM 18 DE NOVEMBRO DE 1936",,1936-12-03,1936-12-03 - BE [100060].pdf,BEs 1936\DEZEMBRO\03\100060\00000026.pdf,16,18,_paginas\100060\p016.png;_paginas\100060\p017.png;_paginas\100060\p018.png,_ocr\1936-11-18-x47-100060-p16.txt,facil,0,regional,media,1936\1936-11-18-x47-100060-p16.md,,
1936-11-20-o121-100056-p4,1936,1936-11-20,ordinaria,121,"ATA DA 121ª SESSÃO ORDINÁRIA, REALIZADA EM 20 DE NOVEMBRO DE 1936",,1936-11-24,1936-11-24 - BE [100056].pdf,BEs 1936\NOVEMBRO\24\100056\00000022.pdf,4,6,_paginas\100056\p004.png;_paginas\100056\p005.png;_paginas\100056\p006.png,_ocr\1936-11-20-o121-100056-p4.txt,facil,1,transcrita,alta,1936\1936-11-20-o121-100056-p4.md,,
1936-11-23-o12-100057-p5,1936,1936-11-23,ordinaria,12,ATA DA 12ª SESSÃO ORDINÁRIA REALIZADA EM 23 DE NOVEMBRO DE 1936,,1936-11-26,1936-11-26 - BE [100057].pdf,BEs 1936\NOVEMBRO\26\100057\00000023.pdf,5,7,_paginas\100057\p005.png;_paginas\100057\p006.png;_paginas\100057\p007.png,_ocr\1936-11-23-o12-100057-p5.txt,facil,0,problema,alta,1936\1936-11-23-o12-100057-p5.md,,
1936-11-27-o124-100059-p6,1936,1936-11-27,ordinaria,124,"ATA DA 124ª SESSÃO ORDINÁRIA, REALIZADA EM 27 DE NOVEMBRO DE 1936",,1936-12-01,1936-12-01 - BE [100059].pdf,BEs 1936\DEZEMBRO\01\100059\00000025.pdf,6,8,_paginas\100059\p006.png;_paginas\100059\p007.png;_paginas\100059\p008.png,_ocr\1936-11-27-o124-100059-p6.txt,facil,1,transcrita,alta,1936\1936-11-27-o124-100059-p6.md,,
1936-12-02-x49-100068-p9,1936,1936-12-02,,49,"49ª SESSÃO, EM 2 DE DEZEMBRO DE 1936",,1936-12-19,1936-12-19 - BE [100068].pdf,BEs 1936\DEZEMBRO\19\100068\00000033.pdf,9,11,_paginas\100068\p009.png;_paginas\100068\p010.png;_paginas\100068\p011.png,_ocr\1936-12-02-x49-100068-p9.txt,facil,0,regional,media,1936\1936-12-02-x49-100068-p9.md,,
1936-12-07-o128-100064-p4,1936,1936-12-07,ordinaria,128,ATA DA 128ª SESSÃO ORDINÁRIA REALIZADA EM 7 DE DEZEMBRO DE 1936,,1936-12-10,1936-12-10 - BE [100064].pdf,BEs 1936\DEZEMBRO\10\100064\00000029.pdf,4,6,_paginas\100064\p004.png;_paginas\100064\p005.png;_paginas\100064\p006.png,_ocr\1936-12-07-o128-100064-p4.txt,facil,1,transcrita,alta,1936\1936-12-07-o128-100064-p4.md,,
1936-12-09-o0-100065-p7,1936,1936-12-09,ordinaria,129,ATA DA 129ª SESSÃO ORDINÁRIA REALIZADA EM 9 DE DEZEMBRO DE 1936,,1936-12-12,1936-12-12 - BE [100065].pdf,BEs 1936\DEZEMBRO\12\100065\00000030.pdf,7,9,_paginas\100065\p007.png;_paginas\100065\p008.png;_paginas\100065\p009.png,_ocr\1936-12-09-o0-100065-p7.txt,facil,0,revisada,alta,1936\1936-12-09-o0-100065-p7.md,1936\1936-12-09-o0-100065-p7.parecer.json,10
1936-12-11-o130-100066-p5,1936,1936-12-11,ordinaria,130,ATA DA 130ª SESSÃO ORDINÁRIA REALIZADA EM 11 DE DEZEMBRO DE 1936,,1936-12-15,1936-12-15 - BE [100066].pdf,BEs 1936\DEZEMBRO\15\100066\00000031.pdf,5,7,_paginas\100066\p005.png;_paginas\100066\p006.png;_paginas\100066\p007.png,_ocr\1936-12-11-o130-100066-p5.txt,facil,1,transcrita,alta,1936\1936-12-11-o130-100066-p5.md,,
1936-12-14-o131-100067-p5,1936,1936-12-14,ordinaria,131,ATA DA 131ª SESSÃO ORDINÁRIA REALIZADA EM 14 DE DEZEMBRO DE 1936,,1936-12-17,1936-12-17 - BE [100067].pdf,BEs 1936\DEZEMBRO\17\100067\00000032.pdf,5,7,_paginas\100067\p005.png;_paginas\100067\p006.png;_paginas\100067\p007.png,_ocr\1936-12-14-o131-100067-p5.txt,facil,1,transcrita,alta,1936\1936-12-14-o131-100067-p5.md,,
1936-12-16-o132-100068-p4,1936,1936-12-16,ordinaria,132,ATA DA 132ª SESSÃO ORDINÁRIA REALIZADA EM 16 DE DEZEMBRO DE 1936,,1936-12-19,1936-12-19 - BE [100068].pdf,BEs 1936\DEZEMBRO\19\100068\00000033.pdf,4,6,_paginas\100068\p004.png;_paginas\100068\p005.png;_paginas\100068\p006.png,_ocr\1936-12-16-o132-100068-p4.txt,facil,1,transcrita,alta,1936\1936-12-16-o132-100068-p4.md,,
1936-12-18-o133-100069-p5,1936,1936-12-18,ordinaria,133,ATA DA 133ª SESSÃO ORDINÁRIA REALIZADA EM 18 DE DEZEMBRO DE 1936,,1936-12-22,1936-12-22 - BE [100069].pdf,BEs 1936\DEZEMBRO\22\100069\00000034.pdf,5,7,_paginas\100069\p005.png;_paginas\100069\p006.png;_paginas\100069\p007.png,_ocr\1936-12-18-o133-100069-p5.txt,facil,1,transcrita,alta,1936\1936-12-18-o133-100069-p5.md,,
1936-12-21-o134-100070-p5,1936,1936-12-21,ordinaria,134,ATA DA 134ª SESSÃO ORDINÁRIA REALIZADA EM 21 DE DEZEMBRO DE 1936,,1936-12-24,1936-12-24 - BE [100070].pdf,BEs 1936\DEZEMBRO\24\100070\00000035.pdf,5,7,_paginas\100070\p005.png;_paginas\100070\p006.png;_paginas\100070\p007.png,_ocr\1936-12-21-o134-100070-p5.txt,facil,1,revisada,alta,1936\1936-12-21-o134-100070-p5.md,1936\1936-12-21-o134-100070-p5.parecer.json,10
1936-12-23-o135-100071-p4,1936,1936-12-23,ordinaria,135,ATA DA 135ª SESSÃO ORDINÁRIA REALIZADA EM 23 DE DEZEMBRO DE 1936,,1936-12-29,1936-12-29 - BE [100071].pdf,BEs 1936\DEZEMBRO\29\100071\00000036.pdf,4,6,_paginas\100071\p004.png;_paginas\100071\p005.png;_paginas\100071\p006.png,_ocr\1936-12-23-o135-100071-p4.txt,facil,1,transcrita,alta,1936\1936-12-23-o135-100071-p4.md,,
1936-12-30-o137-100076-p6,1936,1936-12-30,ordinaria,137,ATA DA 137ª SESSÃO ORDINÁRIA REALIZADA EM 30 DE DEZEMBRO DE 1936,,1937-01-05,1937-01-05 - BE [100076].pdf,BEs 1937\JANEIRO\05\100076\00000001.pdf,6,8,_paginas\100076\p006.png;_paginas\100076\p007.png;_paginas\100076\p008.png,_ocr\1936-12-30-o137-100076-p6.txt,facil,1,transcrita,alta,1936\1936-12-30-o137-100076-p6.md,,
semdata-o133-99936-p2,1935,1935-12-30,ordinaria,133,ATA DA 133ª SESSÃO ORDINÁRIA REALIZADA EM 30 DE DEZEMBRO DE 1935,,1936-01-09,1936-01-09 - BE [99936].pdf,BEs 1936\JANEIRO\09\99936\00000004.pdf,2,3,_paginas\99936\p002.png;_paginas\99936\p003.png,_ocr\semdata-o133-99936-p2.txt,facil,0,transcrita,alta,1936\semdata-o133-99936-p2.md,,
semdata-o0-99940-p4,1936,1936-01-06,ordinaria,2,ATA DA 2ª SESSÃO ORDINÁRIA REALIZADA EM 6 DE JANEIRO DE 1936,,1936-01-18,1936-01-18 - BE [99940].pdf,BEs 1936\JANEIRO\18\99940\00000008.pdf,4,6,_paginas\99940\p004.png;_paginas\99940\p005.png;_paginas\99940\p006.png,_ocr\semdata-o0-99940-p4.txt,facil,0,transcrita,alta,1936\semdata-o0-99940-p4.md,,
semdata-o5-99942-p5,1936,1936-01-13,ordinaria,5,ATA DA 5ª SESSÃO ORDINÁRIA REALIZADA EM 13 DE JANEIRO DE 1936,,1936-01-23,1936-01-23 - BE [99942].pdf,BEs 1936\JANEIRO\23\99942\00000010.pdf,5,7,_paginas\99942\p005.png;_paginas\99942\p006.png;_paginas\99942\p007.png,_ocr\semdata-o5-99942-p5.txt,facil,0,revisada,media,1936\semdata-o5-99942-p5.md,1936\semdata-o5-99942-p5.parecer.json,9.7
semdata-o8-99946-p4,1936,1936-01-20,ordinaria,8,ATA DA 8ª SESSÃO ORDINÁRIA REALIZADA EM 20 DE JANEIRO DE 1936,,1936-02-01,1936-02-01 - BE [99946].pdf,BEs 1936\FEVEREIRO\01\99946\00000014.pdf,4,6,_paginas\99946\p004.png;_paginas\99946\p005.png;_paginas\99946\p006.png,_ocr\semdata-o8-99946-p4.txt,facil,0,transcrita,alta,1936\semdata-o8-99946-p4.md,,
semdata-o0-99948-p6,1936,1936-01-29,ordinaria,11,ATA DA 11ª SESSÃO ORDINÁRIA REALIZADA EM 29 DE JANEIRO DE 1936,,1936-02-06,1936-02-06 - BE [99948].pdf,BEs 1936\FEVEREIRO\06\99948\00000016.pdf,6,8,_paginas\99948\p006.png;_paginas\99948\p007.png;_paginas\99948\p008.png,_ocr\semdata-o0-99948-p6.txt,facil,0,transcrita,alta,1936\semdata-o0-99948-p6.md,,
semdata-o0-99949-p4,1936,1936-02-03,ordinaria,13,ATA DA 13ª SESSÃO ORDINÁRIA REALIZADA EM 3 DE FEVEREIRO DE 1936,,1936-02-08,1936-02-08 - BE [99949].pdf,BEs 1936\FEVEREIRO\08\99949\00000017.pdf,4,6,_paginas\99949\p004.png;_paginas\99949\p005.png;_paginas\99949\p006.png,_ocr\semdata-o0-99949-p4.txt,facil,0,transcrita,alta,1936\semdata-o0-99949-p4.md,,
semdata-o23-99931-p4,1936,1936-03-02,ordinaria,21,ACTA DA 21ª SESSÃO ORDINARIA REALIZADA EM 2 DE MARÇO DE 1936,,1936-03-07,1936-03-07 - BE [99931].pdf,BEs 1936\MARÇO\07\99931\00000003.pdf,4,5,_paginas\99931\p004.png;_paginas\99931\p005.png,_ocr\semdata-o23-99931-p4.txt,facil,0,duplicada,alta,1936\semdata-o23-99931-p4.md,,
semdata-o25-99962-p4,1936,1936-03-16,ordinaria,25,"ACTA DA 25ª SESSÃO ORDINARIA, REALIZADA EM 16 DE MARÇO DE 1936",,1936-03-21,1936-03-21 - BE [99962].pdf,BEs 1936\MARÇO\21\99962\00000009.pdf,4,6,_paginas\99962\p004.png;_paginas\99962\p005.png;_paginas\99962\p006.png,_ocr\semdata-o25-99962-p4.txt,facil,0,problema,alta,1936\semdata-o25-99962-p4.md,,
semdata-o25-99975-p4,1936,1936-03-16,ordinaria,25,"ACTA DA 25ª SESSÃO ORDINARIA, REALIZADA EM 16 DE MARÇO DE 1936",,1936-03-21,1936-03-21 - BE [99975].pdf,BEs 1936\MARÇO\21\99975\00000034.pdf,4,6,_paginas\99975\p004.png;_paginas\99975\p005.png;_paginas\99975\p006.png,_ocr\semdata-o25-99975-p4.txt,facil,0,duplicada,alta,1936\semdata-o25-99975-p4.md,,
semdata-o29-99977-p4,1936,1936-03-30,ordinaria,29,"ACTA DA 29ª SESSÃO ORDINARIA, REALIZADA EM 30 DE MARÇO DE 1936",,1936-04-02,1936-04-02 - BE [99977].pdf,BEs 1936\ABRIL\02\99977\00000014.pdf,4,6,_paginas\99977\p004.png;_paginas\99977\p005.png;_paginas\99977\p006.png,_ocr\semdata-o29-99977-p4.txt,facil,0,problema,alta,1936\semdata-o29-99977-p4.md,,
semdata-o0-99988-p4,1936,1936-04-17,ordinaria,35,"ACTA DA 35ª SESSÃO ORDINARIA REALIZADA EM 17 DE ABRIL DE 1936, SOB A PRESIDENCIA DO SR. MINISTRO HERMENEGILDO DE BARROS.",47,1936-04-23,1936-04-23 - BE n047 [99988].pdf,BEs 1936\ABRIL\23\99988\00000022.pdf,4,6,_paginas\99988\p004.png;_paginas\99988\p005.png;_paginas\99988\p006.png,_ocr\semdata-o0-99988-p4.txt,facil,0,revisada,alta,1936\semdata-o0-99988-p4.md,1936\semdata-o0-99988-p4.parecer.json,9.0
semdata-o38-99990-p5,1936,1936-04-24,ordinaria,38,ACTA DA 38ª SESSÃO ORDINARIA REALIZADA EM 24 DE ABRIL DE 1936,,1936-04-28,1936-04-28 - BE [99990].pdf,BEs 1936\ABRIL\28\99990\00000024.pdf,5,7,_paginas\99990\p005.png;_paginas\99990\p006.png;_paginas\99990\p007.png,_ocr\semdata-o38-99990-p5.txt,facil,0,problema,alta,1936\semdata-o38-99990-p5.md,,
semdata-o0-99991-p4,1936,1936-04-27,ordinaria,39,ACTA DA 39ª SESSÃO ORDINARIA REALIZADA EM 27 DE DE ABRIL DE 1936,,1936-04-30,1936-04-30 - BE [99991].pdf,BEs 1936\ABRIL\30\99991\00000025.pdf,4,6,_paginas\99991\p004.png;_paginas\99991\p005.png;_paginas\99991\p006.png,_ocr\semdata-o0-99991-p4.txt,facil,0,problema,alta,1936\semdata-o0-99991-p4.md,,
semdata-o0-99996-p4,1936,1936-05-06,ordinaria,42,ACTA DA 42ª SESSÃO ORDINARIA REALIZADA EM 6 DE MAIO DE 1936,,1936-05-09,1936-05-09 - BE [99996].pdf,BEs 1936\MAIO\09\99996\00000004.pdf,4,6,_paginas\99996\p004.png;_paginas\99996\p005.png;_paginas\99996\p006.png,_ocr\semdata-o0-99996-p4.txt,facil,0,problema,alta,1936\semdata-o0-99996-p4.md,,
semdata-o50-575e5a4f-p6,1936,1936-05-25,ordinaria,50,"ACTA DA 50ª SESSÃO ORDINARIA, REALIZADA EM 25 DE MAIO DE 1936, SOB A PRESIDENCIA DO SR. MINISTRO HERMENEGILDO DE BARROS.",62,1936-05-23,1936-05-23 - BE n062 [575e5a4f].pdf,BEs 1936\MAIO\23_1936_boletim_eleitoral_a5_n62.pdf,6,8,_paginas\575e5a4f\p006.png;_paginas\575e5a4f\p007.png;_paginas\575e5a4f\p008.png,_ocr\semdata-o50-575e5a4f-p6.txt,facil,0,duplicada,alta,1936\semdata-o50-575e5a4f-p6.md,,
semdata-o47-720d3d5b-p4,1936,1936-05-18,ordinaria,47,"ACTA DA 47ª SESSÃO ORDINARIA, REALIZADA EM 18 DE MAIO DE 1936",61,1936-05-26,1936-05-26 - BE n061 [720d3d5b].pdf,BEs 1936\MAIO\1936_boletim_eleitoral_a5_n61.pdf,4,6,_paginas\720d3d5b\p004.png;_paginas\720d3d5b\p005.png;_paginas\720d3d5b\p006.png,_ocr\semdata-o47-720d3d5b-p4.txt,facil,0,problema,alta,1936\semdata-o47-720d3d5b-p4.md,,
semdata-o2-100016-p5,1936,1936-06-22,ordinaria,62,ATA DA 62ª SESSÃO ORDINÁRIA REALIZADA EM 22 DE JUNHO DE 1936,,1936-06-25,1936-06-25 - BE [100016].pdf,BEs 1936\JUNHO\25\100016\00000024.pdf,5,7,_paginas\100016\p005.png;_paginas\100016\p006.png;_paginas\100016\p007.png,_ocr\semdata-o2-100016-p5.txt,facil,0,transcrita,alta,1936\semdata-o2-100016-p5.md,,
semdata-o65-100020-p6,1936,1936-07-01,ordinaria,65,ATA DA 65ª SESSÃO ORDINÁRIA REALIZADA EM 1 DE JULHO DE 1936,,1936-07-04,1936-07-04 - BE [100020].pdf,BEs 1936\JULHO\04\100020\00000002.pdf,6,8,_paginas\100020\p006.png;_paginas\100020\p007.png;_paginas\100020\p008.png,_ocr\semdata-o65-100020-p6.txt,facil,0,transcrita,alta,1936\semdata-o65-100020-p6.md,,
semdata-o66-100021-p5,1936,1936-07-03,ordinaria,66,ATA DA 66ª SESSÃO ORDINÁRIA REALIZADA EM 3 DE JULHO DE 1936,79,1936-07-07,1936-07-07 - BE n079 [100021].pdf,BEs 1936\JULHO\07\100021\00000003.pdf,5,7,_paginas\100021\p005.png;_paginas\100021\p006.png;_paginas\100021\p007.png,_ocr\semdata-o66-100021-p5.txt,facil,0,revisada,alta,1936\semdata-o66-100021-p5.md,1936\semdata-o66-100021-p5.parecer.json,9.8
semdata-o67-100022-p6,1936,1936-07-06,ordinaria,67,ATA DA 67ª SESSÃO ORDINÁRIA REALIZADA EM 6 DE JULHO DE 1936,,1936-07-09,1936-07-09 - BE [100022].pdf,BEs 1936\JULHO\09\100022\00000004.pdf,6,8,_paginas\100022\p006.png;_paginas\100022\p007.png;_paginas\100022\p008.png,_ocr\semdata-o67-100022-p6.txt,facil,0,transcrita,alta,1936\semdata-o67-100022-p6.md,,
semdata-o71-100120-p4,1936,1936-07-15,ordinaria,71,ATA DA 71ª SESSÃO ORDINÁRIA REALIZADA EM 15 DE JULHO DE 1936,84,1936-07-18,1936-07-18 - BE n084 [100120].pdf,BEs 1936\JULHO\18\100120\00000008.pdf,4,6,_paginas\100120\p004.png;_paginas\100120\p005.png;_paginas\100120\p006.png,_ocr\semdata-o71-100120-p4.txt,facil,0,revisada,media,1936\semdata-o71-100120-p4.md,1936\semdata-o71-100120-p4.parecer.json,10
semdata-o0-100121-p5,1936,1936-07-17,ordinaria,72,ATA DA 72ª SESSÃO ORDINÁRIA REALIZADA EM 17 DE JULHO DE 1936,,1936-07-21,1936-07-21 - BE [100121].pdf,BEs 1936\JULHO\21\100121\00000009.pdf,5,7,_paginas\100121\p005.png;_paginas\100121\p006.png;_paginas\100121\p007.png,_ocr\semdata-o0-100121-p5.txt,facil,0,transcrita,alta,1936\semdata-o0-100121-p5.md,,
semdata-o77-100127-p5,1936,1936-07-29,ordinaria,77,ATA DA 77ª SESSÃO ORDINÁRIA REALIZADA EM 29 DE JULHO DE 1936,,1936-08-01,1936-08-01 - BE [100127].pdf,BEs 1936\AGOSTO\01\100127\00000015.pdf,5,7,_paginas\100127\p005.png;_paginas\100127\p006.png;_paginas\100127\p007.png,_ocr\semdata-o77-100127-p5.txt,facil,0,revisada,alta,1936\semdata-o77-100127-p5.md,1936\semdata-o77-100127-p5.parecer.json,9
semdata-o78-100128-p4,1936,1936-07-31,ordinaria,78,ATA DA 78ª SESSÃO ORDINÁRIA REALIZADA EM 31 DE JULHO DE 1936,91,1936-08-04,1936-08-04 - BE n091 [100128].pdf,BEs 1936\AGOSTO\04\100128\00000016.pdf,4,6,_paginas\100128\p004.png;_paginas\100128\p005.png;_paginas\100128\p006.png,_ocr\semdata-o78-100128-p4.txt,facil,0,transcrita,alta,1936\semdata-o78-100128-p4.md,,
semdata-o79-100129-p5,1936,1936-08-03,ordinaria,79,ATA DA 79ª SESSÃO ORDINÁRIA REALIZADA EM 3 DE AGOSTO DE 1936,,1936-08-06,1936-08-06 - BE [100129].pdf,BEs 1936\AGOSTO\06\100129\00000017.pdf,5,7,_paginas\100129\p005.png;_paginas\100129\p006.png;_paginas\100129\p007.png,_ocr\semdata-o79-100129-p5.txt,facil,0,revisada,media,1936\semdata-o79-100129-p5.md,1936\semdata-o79-100129-p5.parecer.json,9.8
semdata-o86-100142-p5,1936,1936-08-19,ordinaria,86,ATA DA 86ª SESSÃO ORDINÁRIA REALIZADA EM 19 DE AGOSTO DE 1936,,1936-08-22,1936-08-22 - BE [100142].pdf,BEs 1936\AGOSTO\22\100142\00000024.pdf,5,7,_paginas\100142\p005.png;_paginas\100142\p006.png;_paginas\100142\p007.png,_ocr\semdata-o86-100142-p5.txt,facil,0,transcrita,alta,1936\semdata-o86-100142-p5.md,,
semdata-o87-100143-p4,1936,1936-08-21,ordinaria,87,ATA DA 87ª SESSÃO ORDINÁRIA REALIZADA EM 21 DE AGOSTO DE 1936,,1936-08-25,1936-08-25 - BE [100143].pdf,BEs 1936\AGOSTO\25\100143\00000025.pdf,4,6,_paginas\100143\p004.png;_paginas\100143\p005.png;_paginas\100143\p006.png,_ocr\semdata-o87-100143-p4.txt,facil,0,transcrita,alta,1936\semdata-o87-100143-p4.md,,
semdata-o100-100158-p4,1936,1936-09-25,ordinaria,100,"ATA DA 100ª SESSÃO ORDINÁRIA, REALIZADA EM 25 SETEMBRO DE 1936",,1936-09-29,1936-09-29 - BE [100158].pdf,BEs 1936\SETEMBRO\29\100158\00000040.pdf,4,6,_paginas\100158\p004.png;_paginas\100158\p005.png;_paginas\100158\p006.png,_ocr\semdata-o100-100158-p4.txt,facil,0,transcrita,alta,1936\semdata-o100-100158-p4.md,,
semdata-o105-100037-p5,1936,1936-10-09,ordinaria,105,ATA DA 105ª SESSÃO ORDINÁRIA REALIZADA EM 9 DE OUTUBRO DE 1936,,1936-10-15,1936-10-15 - BE [100037].pdf,BEs 1936\OUTUBRO\15\100037\00000006.pdf,5,7,_paginas\100037\p005.png;_paginas\100037\p006.png;_paginas\100037\p007.png,_ocr\semdata-o105-100037-p5.txt,facil,0,transcrita,alta,1936\semdata-o105-100037-p5.md,,
semdata-o119-100054-p4,1936,1936-11-16,ordinaria,119,ATA DA 119ª SESSÃO ORDINÁRIA REALIZADA EM 16 DE NOVEMBRO DE 1936,,1936-11-19,1936-11-19 - BE [100054].pdf,BEs 1936\NOVEMBRO\19\100054\00000020.pdf,4,6,_paginas\100054\p004.png;_paginas\100054\p005.png;_paginas\100054\p006.png,_ocr\semdata-o119-100054-p4.txt,facil,0,revisada,media,1936\semdata-o119-100054-p4.md,1936\semdata-o119-100054-p4.parecer.json,9
semdata-o123-100058-p6,1936,1936-11-25,ordinaria,123,ATA DA 123ª SESSÃO ORDINÁRIA REALIZADA EM 25 DE NOVEMBRO DE 1936,,1936-11-28,1936-11-28 - BE [100058].pdf,BEs 1936\NOVEMBRO\28\100058\00000024.pdf,6,8,_paginas\100058\p006.png;_paginas\100058\p007.png;_paginas\100058\p008.png,_ocr\semdata-o123-100058-p6.txt,facil,0,transcrita,alta,1936\semdata-o123-100058-p6.md,,
semdata-o0-100060-p5,1936,1936-11-30,ordinaria,125,ATA DA 125ª SESSÃO ORDINÁRIA REALIZADA EM 30 DE NOVEMBRO DE 1936,,1936-12-03,1936-12-03 - BE [100060].pdf,BEs 1936\DEZEMBRO\03\100060\00000026.pdf,5,7,_paginas\100060\p005.png;_paginas\100060\p006.png;_paginas\100060\p007.png,_ocr\semdata-o0-100060-p5.txt,facil,0,transcrita,alta,1936\semdata-o0-100060-p5.md,,
semdata-o126-100063-p8,1936,1936-12-02,ordinaria,126,"ATA DA 126ª SESSÃO ORDINÁRIA, REALIZADA EM 2 DE DEZEMBRO DE 1936",,1936-12-08,1936-12-08 - BE [100063].pdf,BEs 1936\DEZEMBRO\08\100063\00000028.pdf,8,10,_paginas\100063\p008.png;_paginas\100063\p009.png;_paginas\100063\p010.png,_ocr\semdata-o126-100063-p8.txt,facil,0,transcrita,alta,1936\semdata-o126-100063-p8.md,,
semdata-o127-100063-p8,1936,1936-12-04,ordinaria,127,"ATA DA 127ª SESSÃO ORDINÁRIA, REALIZADA EM 4 DE DEZEMBRO DE 1936",,1936-12-08,1936-12-08 - BE [100063].pdf,BEs 1936\DEZEMBRO\08\100063\00000028.pdf,8,10,_paginas\100063\p008.png;_paginas\100063\p009.png;_paginas\100063\p010.png,_ocr\semdata-o127-100063-p8.txt,facil,0,transcrita,alta,1936\semdata-o127-100063-p8.md,,
semdata-o0-100072-p4,1936,1936-12-28,ordinaria,136,"ATA DA 136ª SESSÃO ORDINÁRIA, REALIZADA EM 28 DE DEZEMBRO DE 1936",,1936-12-31,1936-12-31 - BE [100072].pdf,BEs 1936\DEZEMBRO\31\100072\00000037.pdf,4,6,_paginas\100072\p004.png;_paginas\100072\p005.png;_paginas\100072\p006.png,_ocr\semdata-o0-100072-p4.txt,facil,0,transcrita,alta,1936\semdata-o0-100072-p4.md,,
1937-01-06-o2-100079-p6,1937,1937-01-06,ordinaria,2,ATA DA 2ª SESSÃO ORDINÁRIA REALIZADA EM 6 DE JANEIRO DE 1937,,1937-01-09,1937-01-09 - BE [100079].pdf,BEs 1937\JANEIRO\09\100079\00000003.pdf,6,8,_paginas\100079\p006.png;_paginas\100079\p007.png;_paginas\100079\p008.png,_ocr\1937-01-06-o2-100079-p6.txt,facil,1,transcrita,alta,1937\1937-01-06-o2-100079-p6.md,,
1937-01-08-o0-100081-p7,1937,1937-01-08,ordinaria,3,ATA DA 3ª SESSÃO ORDINÁRIA REALIZADA EM 8 DE JANEIRO DE 1937,,1937-01-12,1937-01-12 - BE [100081].pdf,BEs 1937\JANEIRO\12\100081\00000004.pdf,7,9,_paginas\100081\p007.png;_paginas\100081\p008.png;_paginas\100081\p009.png,_ocr\1937-01-08-o0-100081-p7.txt,facil,0,transcrita,alta,1937\1937-01-08-o0-100081-p7.md,,
